0,0,0,0,0,0,0,0
13913,1.030592593,21.41225583,-2.220652576,1.052988133,0.983021454,1.043733109,1.026580899
13769,1.019925926,13.09646405,0.072623466,1.018740286,0.962878712,1.033736243,1.005118414
13596,1.007111111,8.820308768,1.491813953,0.976921447,1.016241758,1.031343683,1.008168963
13223,0.979481481,14.20227704,-0.565610383,1.013332523,1.005507037,1.020823368,1.013220976
13518,1.001333333,14.69375516,0.067099089,0.997121273,0.97656349,1.031870621,1.001851794
13653,1.011333333,15.95356765,-1.163417881,1.015127193,0.993397042,0.988132197,0.998885477
12926,0.957481481,14.62348652,1.800231835,1.012346461,1.022158466,0.988458526,1.007654484
13519,1.001407407,9.935961785,-0.961716505,1.021176579,0.996227245,0.99403141,1.003811745
13672,1.012740741,3.650075801,0.077413952,1.007907757,0.989246156,1.023907174,1.007020362
13435,0.995185185,-4.433733392,-1.65669625,1.004822844,0.995943665,1.064766421,1.02184431
13394,0.992148148,-1.471695591,1.9807773,1.036203275,0.987092834,1.043319175,1.022205095
13568,1.005037037,-1.115574441,-0.401893289,0.9982915,1.006866987,1.014904704,1.00668773
13915,1.030740741,-2.258339323,-1.572106873,1.010204451,0.962128874,1.005045743,0.992459689
13551,1.003777778,1.782567789,0.377309119,1.030907293,0.974516289,1.014695375,1.006706319
13923,1.031333333,-3.419034274,0.240180716,0.998908507,0.965173376,0.994746386,0.98627609
13825,1.024074074,-3.367677488,0.027677112,1.053136091,0.97556618,0.993610476,1.007437582
13619,1.008814815,6.208178852,0.007508974,1.038673473,0.973389359,0.967388668,0.9931505
13449,0.996222222,7.283961456,1.702119069,1.056499921,1.008547482,0.964135131,1.009727511
13010,0.963703704,9.47670159,-1.907697629,1.072605901,1.029967517,0.988445005,1.030339474
13657,1.01162963,-4.480620578,-0.709684419,1.030959519,0.992085658,1.010567117,1.011204098
13295,0.984814815,-5.778693259,2.859001964,1.085639193,1.00083357,1.009601321,1.032024695
13474,0.998074074,2.627765637,-1.761673508,1.083925425,1.00617365,0.999399356,1.02983281
13315,0.986296296,-0.127732698,-1.477157819,1.071087412,1.026633673,1.059443671,1.052388252
13421,0.994148148,-3.320168298,0.923614352,1.092124439,1.024016312,1.060701321,1.058947357
13328,0.987259259,0.313974585,-0.954611219,1.070584085,1.008550646,1.000809399,1.026648043
12944,0.958814815,-3.185009222,-1.262970765,1.08326583,1.06271436,1.007540932,1.051173707
12922,0.957185185,-3.677192949,-0.072006585,1.076373347,1.055000079,1.042542651,1.057972026
13162,0.974962963,1.01886188,0.20164002,1.10942264,1.03330677,1.052022814,1.064917408
13060,0.967407407,-2.493105964,-2.924989902,1.099407568,1.050934355,1.046878941,1.065740288
13196,0.977481481,-9.388442366,-0.482483551,1.099396321,1.040065592,1.036240641,1.058567518
13400,0.992592593,-17.15323065,-0.745359546,1.085213011,1.033473324,1.061501718,1.060062685
13913,1.030592593,-19.12277137,1.519162493,1.085615738,1.004711894,1.023055247,1.037794293
13906,1.030074074,-27.70604475,-2.114195015,1.062844215,1.005187777,1.022119451,1.030050481
14168,1.049481481,-31.73018295,-0.35699642,1.076647541,0.978478534,1.017360594,1.024162223
13620,1.008888889,-24.32798537,-1.87847462,1.063381653,1.032059716,1.043341941,1.046261103
13436,0.995259259,-21.46703067,-0.721460869,1.067006691,1.01217659,0.996721392,1.025301557
13808,1.022814815,-29.88945188,-0.450986144,1.016482645,1.020963257,0.983365645,1.006937182
13552,1.003851852,-34.0026398,0.08064105,1.057834531,1.005323383,1.016347306,1.02650174
13533,1.002444444,-44.04707436,0.790488879,1.050772512,1.013672026,1.001851571,1.022098703
13630,1.00962963,-38.6964481,1.078641335,1.050235482,1.013510546,1.01098739,1.024911139
13494,0.999555556,-31.01484247,-0.205661967,1.058470806,1.003890246,1.027539695,1.029966916
13588,1.006518519,-32.12288377,0.066465567,1.022902008,1.038271346,1.03378961,1.031654321
13618,1.008740741,-34.9267748,0.406652859,1.04383731,1.000282974,0.997959026,1.014026437
13471,0.997851852,-35.78023076,-1.073943471,1.01718072,1.038886731,1.029286251,1.028451234
13315,0.986296296,-32.27012224,2.314363711,1.019837819,1.048438611,1.04656679,1.038281073
13592,1.006814815,-33.29032702,-2.948144203,0.991962873,1.017115083,1.018656364,1.009244774
13756,1.018962963,-29.13242626,1.280852503,0.990653578,1.004646939,1.011990162,1.002430226
13413,0.993555556,-40.50343376,-0.346632017,1.012909273,1.031405356,1.054795785,1.033036805
26535,1.965555556,-48.08723805,-0.004435785,1.062208092,1.035796808,1.04899727,1.049000723
13665,1.012222222,26.86924927,-1.850010389,1.005866393,0.981369696,0.976853348,0.988029813
13382,0.991259259,29.24664181,0.143206241,1.017887398,0.983987755,1.009202696,1.003692616
13584,1.006222222,28.29123469,-2.188802923,0.994796305,1.0069584,0.992781984,0.998178896
13482,0.998666667,23.95061002,1.116411594,0.970768051,0.967156962,1.004978866,0.98096796
13553,1.003925926,22.59662105,-1.558911758,0.976047019,0.983541078,1.014613852,0.99140065
13675,1.012962963,14.45939637,1.111794848,0.997956312,0.971204265,1.020268711,0.996476429
13482,0.998666667,13.57220105,-1.881372843,1.040920348,0.973645747,0.998026832,1.004197642
13655,1.011481481,14.84613718,0.204820179,1.025882545,0.955054158,0.96945361,0.983463438
13716,1.016,9.971507192,3.630886092,1.008182792,0.983272376,1.016546564,1.002667244
13790,1.021481481,7.059370707,-1.060779526,0.984627449,0.964543495,0.975808689,0.974993211
13256,0.981925926,5.577736989,3.441040071,1.032406571,1.01964568,0.990388648,1.014146967
12931,0.957851852,2.106190497,-0.665179979,1.0097943,1.037181326,0.988612602,1.011862742
13351,0.988962963,2.684432456,0.796513519,0.972634216,0.996185664,1.002805278,0.99054172
13359,0.989555556,-2.809272073,1.311592813,0.9982658,1.001683083,0.998078982,0.999342622
13829,1.02437037,-3.696179315,1.398960711,1.00152117,0.972490955,0.991007622,0.988339916
13840,1.025185185,-12.27017629,1.409365997,0.972307589,0.961734397,0.996201769,0.976747918
13637,1.010148148,-11.007224,2.617977206,0.977914391,0.979525532,0.996091137,0.984510353
13724,1.016592593,-11.25622603,2.991920233,0.987842002,0.974038728,1.007779195,0.989886642
13713,1.015777778,-11.81855847,1.676051722,0.988881666,0.975022722,0.97215548,0.978686623
13841,1.025259259,-15.77723134,1.750871555,0.964685592,0.960168168,0.934103235,0.952985665
13846,1.02562963,-20.05922116,0.049312988,1.008676713,0.960657752,0.913633852,0.960989439
13373,0.990592593,-19.60932174,2.928278096,0.994303114,1.005033678,0.959881485,0.986406092
13335,0.987777778,-26.41910537,-0.070485608,1.038652447,0.986954723,0.954619468,0.993408879
13595,1.007037037,-28.00427372,2.749447515,1.008156276,0.989414087,0.965261491,0.987610618
13744,1.018074074,-30.40278691,2.085544712,1.007778812,0.967642637,0.949098999,0.974840149
13729,1.016962963,-32.31216064,1.423882544,0.983701635,0.987023391,1.006662453,0.992462493
13549,1.00362963,-32.64557261,1.569067287,0.98950315,0.977325054,0.952156468,0.972994891
13498,0.999851852,-41.50117184,3.761122626,0.963627957,1.011953245,0.97493828,0.983506494
13525,1.001851852,-38.66299071,-0.229271628,1.000774735,1.003652565,0.930297972,0.978241758
13232,0.980148148,-40.27305245,0.713298543,0.992501789,1.010989295,0.953635362,0.985708816
13223,0.979481481,-35.66803536,3.472055959,1.03428261,1.036141223,0.990378254,1.020267362
12935,0.958148148,-33.43402777,-0.60273727,1.00147273,1.033667676,0.963846423,0.999662276
13105,0.970740741,-36.56180905,6.196955264,1.017971777,1.04278766,0.988496939,1.016418792
13214,0.978814815,-37.59982999,0.868130733,1.039735309,1.037313953,1.023313358,1.033454206
13314,0.986222222,-44.17706879,0.919592019,1.040052909,1.032637886,1.095305001,1.055998599
13325,0.987037037,-43.86373594,0.032554951,1.014572107,1.045042013,1.09410995,1.051241357
13175,0.975925926,-43.90468468,1.79693881,1.033126581,1.024740995,1.080130294,1.04599929
13520,1.001481481,-42.1766158,0.67092561,1.01356507,1.022034495,1.03536297,1.023654178
13809,1.022888889,-40.19913091,0.537504443,1.00969664,0.986475378,1.018050599,1.004740872
13551,1.003777778,-32.29214988,0.992352985,1.012322127,1.019686862,1.029203282,1.02040409
13841,1.025259259,-36.17473544,-1.008882816,0.97218858,0.97763507,0.993454942,0.981092864
13461,0.997111111,-37.17239536,1.825298674,0.976180314,1.024964114,0.995451056,0.998865162
13551,1.003777778,-45.82934435,-2.315502776,0.993811529,1.000873077,1.031863555,1.008849387
13349,0.988814815,-50.6624147,0.53804684,1.001680407,1.006113166,1.021581793,1.009791789
13348,0.988740741,-48.35168705,-0.771392275,1.030039678,1.021755274,1.012174607,1.021323186
13404,0.992888889,-46.83578635,0.602600533,1.030054063,1.00148911,1.040287146,1.02394344
13555,1.004074074,-51.44875794,-1.393229602,1.007081052,1.014872947,0.994719788,1.005557929
13616,1.008592593,-49.38356939,1.35837492,1.023648108,0.99964646,0.988851982,1.00404885
13464,0.997333333,-53.3906264,-0.938403355,0.986530615,1.008634009,1.057471725,1.01754545
13349,0.988814815,-54.28175722,0.882856415,1.015044743,1.002649365,1.012749017,1.010147709
